ANON_SUBJ,EXPERIMENT,TIME_LAG,FILE1,FILE2,STEP1,STEP2,STEP_PAIR,STEP_PAIR_COLL,USER_RESP,USER_CORR
SUBJECT101,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT101,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT101,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT101,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT101,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT50,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT50,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT50,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT50,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT50,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT50,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT184,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT184,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT184,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT184,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT184,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT9,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT9,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT9,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT9,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT9,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT9,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT9,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT9,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT9,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT9,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT9,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT9,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT155,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT155,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT155,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT155,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT169,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT169,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT169,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT169,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT169,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT169,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT169,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT169,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT169,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT169,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT169,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT169,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT40,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT40,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT40,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT40,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT40,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT40,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT40,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT40,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT40,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,DIFF,CORR
SUBJECT40,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT40,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT40,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT63,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT63,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,1.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,0.5,movies_accented_70per_movies_accented_130per_dur_morph_0_9,movies_accented_70per_movies_accented_130per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,0.5,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,1,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,DIFF,CORR
SUBJECT19,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT19,DURATION,0.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,0.25,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,1.5,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,0.25,movies_accented_130per_movies_accented_70per_dur_morph_0_9,movies_accented_130per_movies_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,1,beetles_accented_130per_beetles_accented_70per_dur_morph_0_9,beetles_accented_130per_beetles_accented_70per_dur_morph_0_6,9,6,9_6,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,0.25,beetles_accented_70per_beetles_accented_130per_dur_morph_0_6,beetles_accented_70per_beetles_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,1.5,movies_accented_130per_movies_accented_70per_dur_morph_0_6,movies_accented_130per_movies_accented_70per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
SUBJECT45,DURATION,0.25,movies_accented_70per_movies_accented_130per_dur_morph_0_6,movies_accented_70per_movies_accented_130per_dur_morph_0_9,6,9,6_9,6_9_9_6,SAME,WRONG
