Subj,List,Trial,Order,Pattern,Regularity,Resp,PListPos,Target,TWord,TListPos,RawFreq,FreqLog,TARG_OTH,CORR_WRONG,ODD_CHECKS
12,1,52,22,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
13,1,52,30,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
15,1,52,28,SW,reg,ankle,2,other,ankle,2,5616,8.633374946,other,correct,9
16,1,52,5,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
17,1,52,25,SW,reg,ankle,3,other,ankle,2,5616,8.633374946,other,correct,9
18,1,52,35,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
19,1,52,52,SW,reg,ankle,6,other,ankle,2,5616,8.633374946,other,correct,9
21,1,52,36,SW,reg,ankle,4,other,ankle,2,5616,8.633374946,other,correct,9
24,1,52,35,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
26,1,52,3,SW,reg,ankle,2,other,ankle,2,5616,8.633374946,other,correct,9
28,1,52,42,SW,reg,ankle,7,other,ankle,2,5616,8.633374946,other,correct,9
30,1,52,28,SW,reg,ankle,1,other,ankle,2,5616,8.633374946,other,correct,9
33,1,52,10,SW,reg,ankle,2,other,ankle,2,5616,8.633374946,other,correct,9
35,1,52,6,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
37,1,52,39,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
39,1,52,9,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
40,1,52,22,SW,reg,ankle,4,other,ankle,2,5616,8.633374946,other,correct,9
42,1,52,23,SW,reg,ankle,2,other,ankle,2,5616,8.633374946,other,correct,9
44,1,52,44,SW,reg,ankle,6,other,ankle,2,5616,8.633374946,other,correct,9
46,1,52,52,SW,reg,ankle,7,other,ankle,2,5616,8.633374946,other,correct,9
48,1,52,28,SW,reg,ankle,2,other,ankle,2,5616,8.633374946,other,correct,9
49,1,52,32,SW,reg,ankle,3,other,ankle,2,5616,8.633374946,other,correct,9
51,1,52,52,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
54,1,52,27,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
55,1,52,14,SW,reg,ankle,4,other,ankle,2,5616,8.633374946,other,correct,9
57,1,52,48,SW,reg,0,0,otheromitted,ankle,2,5616,8.633374946,other,wrong,9
60,1,52,2,SW,reg,ankle,2,other,ankle,2,5616,8.633374946,other,correct,9
1,1,3,35,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
6,1,3,6,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
10,1,3,10,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
12,1,3,7,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
13,1,3,37,WS,reg,antique,3,other,antique,7,5095,8.536014946,other,correct,3
15,1,3,33,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
16,1,3,30,WS,reg,antique,4,other,antique,7,5095,8.536014946,other,correct,3
17,1,3,12,WS,reg,antique,2,other,antique,7,5095,8.536014946,other,correct,3
18,1,3,29,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
19,1,3,24,WS,reg,antique,2,other,antique,7,5095,8.536014946,other,correct,3
21,1,3,15,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
24,1,3,1,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
26,1,3,7,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
28,1,3,3,WS,reg,antique,2,other,antique,7,5095,8.536014946,other,correct,3
30,1,3,19,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
33,1,3,47,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
35,1,3,33,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
37,1,3,35,WS,reg,antique,5,other,antique,7,5095,8.536014946,other,correct,3
39,1,3,20,WS,reg,antique,2,other,antique,7,5095,8.536014946,other,correct,3
40,1,3,29,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
42,1,3,40,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
44,1,3,52,WS,reg,antique,2,other,antique,7,5095,8.536014946,other,correct,3
46,1,3,51,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
48,1,3,4,WS,reg,0,0,otheromitted,antique,7,5095,8.536014946,other,wrong,3
49,1,3,16,WS,reg,antique,4,other,antique,7,5095,8.536014946,other,correct,3
51,1,3,48,WS,reg,antique,2,other,antique,7,5095,8.536014946,other,correct,3
54,1,3,23,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
55,1,3,15,WS,reg,antique,1,other,antique,7,5095,8.536014946,other,correct,3
57,1,3,46,WS,reg,antique,3,other,antique,7,5095,8.536014946,other,correct,3
60,1,3,24,WS,reg,antique,6,other,antique,7,5095,8.536014946,other,correct,3
1,1,10,30,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
6,1,10,27,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
7,1,10,4,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
10,1,10,1,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
12,1,10,19,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
13,1,10,52,WS,reg,appluse,2,target,applause,3,5588,8.62837672,target,correct,6
15,1,10,32,WS,reg,applause,3,target,applause,3,5588,8.62837672,target,correct,6
16,1,10,4,WS,reg,applause,1,target,applause,3,5588,8.62837672,target,correct,6
17,1,10,50,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
18,1,10,40,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
19,1,10,41,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
21,1,10,21,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
24,1,10,14,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
26,1,10,47,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
28,1,10,26,WS,reg,applause,7,target,applause,3,5588,8.62837672,target,correct,6
30,1,10,25,WS,reg,applause,2,target,applause,3,5588,8.62837672,target,correct,6
33,1,10,24,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
35,1,10,28,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
37,1,10,11,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
39,1,10,22,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
40,1,10,44,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
42,1,10,30,WS,reg,applause,4,target,applause,3,5588,8.62837672,target,correct,6
44,1,10,38,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
46,1,10,16,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
48,1,10,5,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
49,1,10,48,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
51,1,10,36,WS,reg,applause,2,target,applause,3,5588,8.62837672,target,correct,6
54,1,10,5,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
55,1,10,44,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
57,1,10,21,WS,reg,0,0,targetomitted,applause,3,5588,8.62837672,target,wrong,6
60,1,10,38,WS,reg,applause,3,target,applause,3,5588,8.62837672,target,correct,6
1,1,49,9,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
6,1,49,18,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
7,1,49,13,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
10,1,49,15,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
12,1,49,42,SW,reg,apple,3,other,apple,7,16021,9.681655641,other,correct,17
13,1,49,34,SW,reg,apple,3,other,apple,7,16021,9.681655641,other,correct,17
15,1,49,14,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
16,1,49,3,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
17,1,49,49,SW,reg,apple,2,other,apple,7,16021,9.681655641,other,correct,17
18,1,49,26,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
19,1,49,6,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
21,1,49,1,SW,reg,apple,5,other,apple,7,16021,9.681655641,other,correct,17
24,1,49,15,SW,reg,apple,2,other,apple,7,16021,9.681655641,other,correct,17
26,1,49,5,SW,reg,apple,3,other,apple,7,16021,9.681655641,other,correct,17
28,1,49,34,SW,reg,apple,3,other,apple,7,16021,9.681655641,other,correct,17
30,1,49,44,SW,reg,apple,5,other,apple,7,16021,9.681655641,other,correct,17
33,1,49,15,SW,reg,apple,4,other,apple,7,16021,9.681655641,other,correct,17
35,1,49,45,SW,reg,apple,4,other,apple,7,16021,9.681655641,other,correct,17
37,1,49,19,SW,reg,apple,4,other,apple,7,16021,9.681655641,other,correct,17
39,1,49,31,SW,reg,apple,1,other,apple,7,16021,9.681655641,other,correct,17
40,1,49,31,SW,reg,apple,1,other,apple,7,16021,9.681655641,other,correct,17
42,1,49,34,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
44,1,49,10,SW,reg,apple,3,other,apple,7,16021,9.681655641,other,correct,17
46,1,49,43,SW,reg,apple,3,other,apple,7,16021,9.681655641,other,correct,17
48,1,49,2,SW,reg,0,0,otheromitted,apple,7,16021,9.681655641,other,wrong,17
49,1,49,31,SW,reg,apple,1,other,apple,7,16021,9.681655641,other,correct,17
51,1,49,12,SW,reg,apple,5,other,apple,7,16021,9.681655641,other,correct,17
54,1,49,2,SW,reg,apple,1,other,apple,7,16021,9.681655641,other,correct,17
55,1,49,16,SW,reg,apple,1,other,apple,7,16021,9.681655641,other,correct,17
57,1,49,45,SW,reg,apple,5,other,apple,7,16021,9.681655641,other,correct,17
60,1,49,41,SW,reg,apple,7,other,apple,7,16021,9.681655641,other,correct,17
2,2,8,27,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
3,2,8,23,WS,reg,approach,4,other,approach,5,59665,10.99650086,other,correct,9
4,2,8,29,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
5,2,8,49,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
8,2,8,52,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
9,2,8,6,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
11,2,8,31,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
14,2,8,10,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
20,2,8,14,WS,reg,approach,3,other,approach,5,59665,10.99650086,other,correct,9
22,2,8,9,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
23,2,8,3,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
25,2,8,7,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
27,2,8,10,WS,reg,approach,2,other,approach,5,59665,10.99650086,other,correct,9
29,2,8,14,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
31,2,8,38,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
32,2,8,5,WS,reg,0,0,otheromitted,approach,5,59665,10.99650086,other,wrong,9
34,2,8,32,WS,reg,approach,3,other,approach,5,59665,10.99650086,other,correct,9
36,2,8,44,WS,reg,approach,1,other,approach,5,59665,10.99650086,other,correct,9
38,2,8,7,WS,reg,approach,3,other,approach,5,59665,10.99650086,other,correct,9
